"","Stop_ID","Stop_Name"
"11588",29231,"Eagleview Blvd & Constitution Dr - FS"
"11589",29232,"Eagleview Blvd & Pennsylvania Dr - FS"
"11590",29234,"Eagleview Blvd & Wharton Blvd - MBNS"
"11591",29236,"Eagleview Blvd & Sherree Blvd"
"11592",29241,"Welsh Pool Rd & Gordon Dr - FS"
"11593",29242,"Welsh Pool Rd & Phillips Dr - FS"
"11594",29244,"Gordon Dr & Pickering Way - FS"
"11595",29247,"Pottstown Pk & Worthington Rd"
"11596",29250,"Lancaster Av & Planebrook Rd"
"11597",29252,"Lancaster Av & Aspen Ln - MBNS"
"11598",29253,"Lancaster Av & Sproul Rd - FS"
"11599",29254,"Lancaster Av & Church Rd - FS"
"11600",29256,"Lancaster Av & Westgate Village Dr"
"11601",29263,"Swedesford Rd & Liberty Blvd - MBFS"
"11602",29269,"Great Valley Pkwy & 27 43 Bldg"
"11603",29271,"Great Valley Pkwy & 77 123 Bldg"
"11604",29272,"Great Valley Pkwy & 155 Bldg"
"11605",29273,"Great Valley Pkwy & 125 Bldg"
"11606",29274,"Great Valley Pkwy & 201 Bldg"
"11607",29275,"Great Valley Pkwy & 257 275 Bldg"
"11608",29276,"Great Valley Pkwy & Technology Dr"
"11609",29277,"Great Valley Parkway & Morehall Rd"
"11610",29278,"Valley Stream Pkwy & Swedesford Rd - MBNS 1"
"11611",29281,"Liberty Blvd & Swedesford Rd - MBFS"
"11612",29282,"Liberty Blvd & Morehall Rd - MBNS"
"11613",29300,"Cedar Hollow Rd & Jacqueline Dr"
"11614",29301,"Cedar Hollow Rd & Vanguard Blvd"
"11615",29304,"Cedar Hollow Rd & Vanguard Blvd - FS"
"11616",29305,"Cedar Hollow Rd & Industrial Blvd"
"11617",29322,"Cedar Hollow Rd & Swedesford Rd - MBFS"
"11618",29323,"High St & Lexington Av"
"11619",29347,"Fern Hill Rd & Turner Ln - FS"
"11620",29350,"Five Points Rd & Lawrence Dr"
"11621",29353,"Ward Av & Ward Av - MBFS"
"11622",29359,"Wilson Dr & Brandywine Pkwy"
"11623",29360,"QVC Facility"
"11624",29361,"Wilson Dr & Mars Corporation"
"11625",29365,"Airport Rd & American Blvd - FS"
"11626",29368,"Ward Av & Ward Av - MBNS"
"11627",29371,"Five Points Rd & Lawrence Dr"
"11628",29387,"Essington Av & 68th St"
"11629",29388,"Essington Av & 69th St - FS"
"11630",29389,"61st St & Passyunk Av - FS"
"11631",29390,"Lindbergh Blvd & Eastwick Av - MBFS"
"11632",29391,"Lindbergh Blvd & 69th St"
"11633",29392,"Lindbergh Blvd & 71st St"
"11634",29393,"Lindbergh Blvd & 73rd St"
"11635",29394,"Lindbergh Blvd & Suffolk Av - FS"
"11636",29396,"Industrial Hwy & Stewart Av - MBFS"
"11637",29397,"Industrial Hwy & Sea Knight St"
"11638",29398,"Industrial Hwy & Simpson St"
"11639",29399,"255 Business Center Dr"
"11640",29400,"455 555 Business Center Dr"
"11641",29401,"250 Business Center Dr"
"11642",29402,"5 Walnut Grove"
"11643",29405,"Industrial Hw & Wanamaker Av - 1 MBFS"
"11644",29406,"Industrial Hw & Wanamaker Av - 2 MBFS"
"11645",29407,"Industrial Hwy & Sellers Av - FS"
"11646",29408,"Industrial Hwy & Saville Av - MBFS"
"11647",29419,"Industrial Hwy & Wanamaker Av - FS"
"11648",29432,"10th St & Packer Av - FS"
"11649",29433,"Penrose Av & 20th St - FS"
"11650",29434,"Penrose Av & Pattison Av"
"11651",29435,"Bartram Av & Island Rd - MBFS"
"11652",29437,"Tinicum Island Rd &  Stevens Dr"
"11653",29438,"Bartram Av & 84th St - MBFS"
"11654",29439,"Island Av & Penrose Av - MBFS"
"11655",29440,"Island Av & Escort Av - MBFS"
"11656",29441,"Enterprise Av & Executive Av"
"11657",29443,"UPS Employment Office"
"11658",29444,"Penrose & Pattison Av - MBNS"
"11659",29445,"Penrose Av & Hartranft St - FS"
"11660",29446,"Packer Av & 13th St"
"11661",29447,"1000 Tinicum Island Rd - MBNS"
"11662",29448,"Tinicum Island Rd & Stevens Dr"
"11663",29449,"Main St & Highland Av - MBFS"
"11664",29450,"Main St & Lansdale Av"
"11665",29451,"Industrial Hwy & Baldwin Creek"
"11666",29452,"Industrial Hwy & Seaknight Av"
"11667",29453,"Industrial Hwy & Sellers Av - MBFS"
"11668",29454,"Industrial Hwy & Sellers Av - MBFS"
"11669",29455,"Industrial Hwy & Wanamaker Av - MBNS"
"11670",29456,"Industrial Hwy & Wanamaker Av - MBNS"
"11671",29457,"Holstein Av & Bartram Av - FS"
"11672",29458,"Lindbergh Blvd  & 74th St - MBFS"
"11673",29459,"Lindbergh Blvd  & 72nd St - MBFS"
"11674",29460,"Lindbergh Blvd  & 70th St - MBFS"
"11675",29462,"Main St & Oakland Av"
"11676",29463,"Main St & Highland Av - MBNS"
"11677",29464,"Morris Rd & Primrose Dr - FS"
"11678",29466,"Pen Ambler Rd & Stafford Dr"
"11679",29470,"Stanbridge St & Beech St"
"11680",29471,"Swede Rd & Hilltop Av"
"11681",29473,"Germantown Pk & Pleasant Rd"
"11682",29474,"Germantown Pk & Arch Rd - MBFS"
"11683",29475,"Stanbridge St & Beech St"
"11684",29476,"Ridge Pk & Church Rd"
"11685",29477,"Main St & Rose Av"
"11686",29479,"Main St & Rose Av - FS"
"11687",29480,"Ridge Pk & Mount Kirk Av - 1 FS"
"11688",29482,"Goshen Rd & Sylvania Ln"
"11689",29483,"Swedesford Rd & N Valley Forge Rd - MBFS"
"11690",29484,"Swedesford Rd & W Valley Rd - FS"
"11691",29485,"Lancaster Av & Bear Hill Rd - MBFS"
"11692",29486,"King Rd & Alumnae Dr"
"11693",29487,"Lincoln Hwy & Rt 202"
"11694",29488,"Lincoln Hwy & Ship Rd - MBFS"
"11695",29491,"Ridge Pk & Industrial Way - MBFS"
"11696",29492,"Ridge Pk & Chemical Rd - MBNS"
"11697",29494,"Ridge Pk & Butler Pk - 1 MBNS"
"11698",29495,"Feheley Dr & Church Rd - MBFS"
"11699",29496,"Butler Pk & 15th Av"
"11700",29497,"Chelsea Pkwy & Chichester Av - FS"
"11701",29500,"Feheley Dr  & Hertzog Blvd - MBFS"
"11702",29501,"Renaisance Blvd & Horizon Dr - MBNS"
"11703",29502,"Renaissance Blvd & Swedeland Rd - MBFS"
"11704",29508,"Elm St & Poplar St - MBFS"
"11705",29509,"Ridge Pk & Industrial Way"
"11706",29511,"Swede St & Basin St"
"11707",29512,"DeKalb Pk & Germantown Pk - MBFS"
"11708",29513,"Walnut St & 2nd St"
"11709",29514,"Walnut St & Beaver St"
"11710",29515,"DeKalb Pk & Greycliffe Ln - MBFS"
"11711",29516,"DeKalb Pk & Skippack Pk - MBFS"
"11712",29517,"Walnut St & 2nd St - FS"
"11713",29526,"Main St & Washington Av - FS"
"11714",29529,"DeKalb Pk & Greycliffe Ln - MBNS"
"11715",29532,"Walton Rd & Treaty Rd - FS"
"11716",29553,"52nd St & Rexford Rd"
"11717",29554,"Essex Av & Montgomery - FS"
"11718",29555,"Essex Av & Dudley St - FS"
"11719",29556,"Hagys Ford Rd & Tower Ln - MBNS"
"11720",29557,"Hagys Ford Rd & Tower Ln"
"11721",29558,"Hagys Ford Rd & Flat Rock Rd - MBFS"
"11722",29559,"Conshohocken State Rd & Manayunk Rd - FS"
"11723",29560,"Conshohocken & Dartmouth - FS"
"11724",29561,"Conshohocken State Rd & Rockhill Rd"
"11725",29562,"Conshohocken State Rd & Derwen Rd"
"11726",29563,"Conshohocken State Rd & Overhill Rd"
"11727",29565,"Bala Av & Montgomery Av"
"11728",29566,"Bala Av & Highland Av"
"11729",29567,"Bala Av & Highland Av"
"11730",29568,"Conshohocken State Rd & Bala Av"
"11731",29569,"Hagys Ford Rd & Tower Ln - MBFS"
"11732",29570,"Hagys Ford Rd & Bobarn Rd - MBFS"
"11733",29571,"Hagys Ford Rd & Chermar Ln"
"11734",29572,"Oakwood Dr & Oakwood Ter - FS"
"11735",29573,"Oakwood Dr & Oakwood Ter"
"11736",29574,"Hagys Ford Rd & Chermar Ln - FS"
"11737",29575,"Hagys Ford Rd & Bobarn Dr - MBNS"
"11738",29576,"Montgomery Av & Meeting House Ln"
"11739",29577,"Montgomery Av & Woodbine Av"
"11740",29578,"Montgomery Av & Brookhurst Av"
"11741",29579,"Montgomery Av & Old Gulph Rd - FS"
"11742",29582,"Montgomery Av & Narberth Av"
"11743",29583,"Montgomery Av & Iona Av"
"11744",29584,"Montgomery Av & Woodbine Av"
"11745",29585,"Montgomery Av & Meetinghouse Ln"
"11746",29588,"Oxford Valley Rd & S Olds Blvd - MBFS"
"11747",29589,"Lincoln Hwy & Woodbourne Rd - MBFS"
"11748",29590,"Middletown Blvd & Oxford Square"
"11749",29591,"Middletown Blvd & Penn Square"
"11750",29592,"Olds Blvd & Hood Blvd - MBFS"
"11751",29593,"Walton Rd & Treaty Rd"
"11752",29594,"Pennsylvania Av & Park Av"
"11753",29595,"Noth Hills Av & Limeklin Pk"
"11754",29596,"Fitzwatertown Rd & Grisdale Av"
"11755",29597,"Fitzwatertown Rd & Galloway Av"
"11756",29598,"Fitzwatertown Rd & Banner Rd"
"11757",29599,"Fitzwatertown Rd & Oklahoma Rd"
"11758",29600,"Pennsylvania Av & Layfayette Av"
"11759",29601,"Hulmeville Rd & Bensalem Blvd  - MBNS"
"11760",29603,"Bristol Pk & Appleton Av - MBNS"
"11761",29604,"State Rd & Central Av - FS"
"11762",29605,"State Rd & Oak Av"
"11763",29606,"State Rd & Mack Rd - MBFS"
"11764",29607,"Mall Blvd & Ballys"
"11765",29610,"Swedesford Rd & South Warner Rd - MBFS"
"11766",29612,"Mast Charter School"
"11767",29613,"Lincoln Hwy & Linden Av - FS"
"11768",29614,"Lincoln Hwy & Linden Av - MBFS"
"11769",29615,"Lincoln Hwy & Highland Park Way - MBNS"
"11770",29616,"Lincoln Hwy & Woodbourne Rd - MBNS"
"11771",29617,"Middletown Blvd & Oxford Square"
"11772",29618,"Middletown Blvd & Penn Square"
"11773",29619,"Oxford Valley Rd & Bedford Rd"
"11774",29620,"Oxford Valley Rd & Devon Rd"
"11775",29621,"Oxford Valley Rd & Olds Blvd - MBNS"
"11776",29622,"Olds Blvd & Oxford Valley Rd - MBFS"
"11777",29626,"Egypt Rd & Trooper Rd - FS"
"11778",29627,"Bellevue Av & McCarthy Dr"
"11779",29628,"Newtown Rd & Pennswood Village"
"11780",29629,"Newtown Rd & Newtown Bypass"
"11781",29630,"Washington Av & Norwood Av"
"11782",29631,"Bristol Pk & Woodhaven Rd - MBNS"
"11783",29632,"Byberry Rd & Knights Rd - MBFS"
"11784",29633,"Byberry Rd & Bridgewater Rd - MBNS"
"11785",29634,"Ford Rd & Bridgewater Rd - MBNS"
"11786",29636,"Bristol-Oxford Valley Rd & Brittany Dr"
"11787",29638,"Durham Rd & Green Meadow Dr"
"11788",29639,"Durham Rd & Hollybrook Rd"
"11789",29641,"Durham Rd & Green Meadow Dr"
"11790",29642,"New Falls Rd & Petunia Rd - MBFS"
"11791",29643,"Bristol Oxf Vly Rd & Brittany Springs - FS"
"11792",29644,"Beaver Dam Rd & Plymouth Av"
"11793",29645,"Beaver St & Third St"
"11794",29646,"Pond St & Mulberry St"
"11795",29647,"Trooper Rd & Egypt Rd - FS"
"11796",29649,"Washington St & Ridge Av"
"11797",29650,"Washington St & Madison Av"
"11798",29651,"Unionville Pk & Bethlehem Pk - MBFS"
"11799",29652,"Forty Foot Rd & Elroy Rd - FS"
"11800",29654,"Mill St & Pond St"
"11801",29655,"Radcliffe St & Franklin St - FS"
"11802",29656,"Radcliffe St & Dorrance St"
"11803",29657,"Pond St & Farragut St"
"11804",29658,"Radcliffe St & Monroe St - FS"
"11805",29659,"Radcliffe St & Seabird Dr"
"11806",29660,"Woodbourne Rd & Wister Rd - MBNS"
"11807",29661,"Woodbourne Rd & Wister Rd - MBFS"
"11808",29662,"Radcliffe St & Seabird Dr - FS"
"11809",29663,"Radcliffe St & Monroe St"
"11810",29664,"Radcliffe St & Dorrance St"
"11811",29665,"State Rd & Mack Dr"
"11812",29666,"State Rd & Central Av"
"11813",29667,"State Rd & Chruch St"
"11814",29670,"Bristol Pk & Wildman Av - FS"
"11815",29672,"Bristol Pk & Clarmont Av"
"11816",29673,"State Rd & Wicker St"
"11817",29676,"Dunks Ferry Rd & Street Rd - MBNS"
"11818",29677,"Marshall Ln & Winks Ln - MBNS"
"11819",29685,"Marshall Ln & Winks Ln - MBFS"
"11820",29688,"State Rd & Wicker Av"
"11821",29691,"Bucks County Community College - 2"
"11822",29693,"Washington Av & Norwood Av - FS"
"11823",29694,"Newtown Langhorne Rd & Pennwood Village"
"11824",29695,"New St & Wall St"
"11825",29696,"Broad St & Hatfield St - FS"
"11826",29697,"Main St & Green St - FS"
"11827",29698,"Unionville Pk & N Penn Rd - MBFS"
"11828",29699,"Washington St & Ridge Av - FS"
"11829",29707,"Springdale Dr & Springdale Dr - 1"
"11830",29708,"Springdale Dr & Springdale Dr - 2"
"11831",29709,"Springdale Dr & Lincoln Hwy - MBNS"
"11832",29710,"Springdale Dr & Old Lincoln Hwy - MBFS"
"11833",29711,"Springdale Dr & Springdale Dr - 1"
"11834",29712,"Springdale Dr & Springdale Dr - 2"
"11835",29713,"Springdale Dr & Belden Blvd - FS"
"11836",29715,"Earlington Rd & Brentwood Rd"
"11837",29716,"Montgomery Av & Bleddyn Rd"
"11838",29717,"Market St & Worthington St"
"11839",29718,"West Chester Pk & Falcon Ln - MBFS"
"11840",29719,"West Chester Pk & Valley Dr - FS"
"11841",29720,"West Chester Pk & Sagewood Dr"
"11842",29721,"West Chester & Whispering Brooke Dr - FS"
"11843",29722,"Rock Ridge Rd & West Chester Pk - FS"
"11844",29725,"Valley Forge Rd & Mancill Mill Rd"
"11845",29726,"Valley Forge Rd & 5th Av - FS"
"11846",29730,"Valley Forge Rd & Mancill Mill Rd - MBNS"
"11847",29731,"Valley Forge Rd & Vandenberg Blvd"
"11848",29732,"14 Campus Blvd"
"11849",29733,"10 Campus Blvd - FS"
"11850",29734,"2 Campus Blvd"
"11851",29735,"11 Campus Blvd - FS"
"11852",29736,"15 Campus Blvd - FS"
"11853",29738,"Crum Creek Rd & West Chester Pk - FS"
"11854",29740,"Rock Ridge Rd & West Chester - MBNS"
"11855",29741,"West Chester Pk & Sagewood Rd"
"11856",29742,"West Chester Pk & Ellis Ln - MBNS"
"11857",29744,"South Av & Quaint St - MBNS"
"11858",29746,"Oak Ln & Cambridge Rd"
"11859",29750,"Shadeland & Plumstead Av"
"11860",29751,"Long Ln & Fairfield Av"
"11861",29752,"Marshall Rd & Jackson Av"
"11862",29753,"Oak Av & Cambridge Circle"
"11863",29754,"Lancaster Av & Midland Av - MBFS"
"11864",29755,"Lancaster Av & Devon Blvd"
"11865",29756,"Lancaster Av & Farm Rd - FS"
"11866",29757,"Lancaster Av & County Line Rd - FS"
"11867",29758,"Lancaster Av & Booth La - FS"
"11868",29759,"Wynnewood Rd & Morris Av"
"11869",29760,"Lancaster Av & Old Lancaster Av"
"11870",29761,"Lancaster Av & County Line Rd"
"11871",29762,"Lancaster Av & Farm Rd"
"11872",29763,"Lancaster Av & Devon Blvd"
"11873",29765,"Lancaster Av & Central Av"
"11874",29766,"Dennison Av & Abbey Terrace"
"11875",29767,"Shadeland Av & Bryn Mawr Av"
"11876",29770,"Woodland Av & Eaton Rd - MBFS"
"11877",29774,"Pennsylvania Av & Summit Av"
"11878",29778,"Bridge St & Main St"
"11879",29779,"Goddard Blvd & Mall Blvd - 1 MBNS"
"11880",29782,"Mall Blvd & Pulaski Dr"
"11881",29783,"Mall Blvd & Pulaski Rd - FS"
"11882",29784,"Henderson Rd & South Gulph Rd - MBNS"
"11883",29787,"Bethlehem Pk & Montgomery Av"
"11884",29788,"Great Valley Pkwy & 45 67 Bldg"
"11885",29789,"Chester Rd & I476 - MBNS"
"11886",29790,"Argyle Rd & Simpson Rd - FS"
"11887",29791,"Argyle Rd & Sussex Rd"
"11888",29792,"Haverford Rd & Drayton"
"11889",29793,"Chester Rd & I476 - FS"
"11890",29794,"Chester Rd & Yale Av"
"11891",29795,"Lansdowne Av & Brighton Av - MBNS"
"11892",29797,"State Rd & Sproul Rd - FS"
"11893",29798,"Marple Crossroads Shopping Ctr - 2"
"11894",29800,"Baltimore Pk & Middletown Rd - FS"
"11895",29802,"Middletown Rd & Van Leer Av"
"11896",29803,"Middletown Rd & Delco Juvenile Det"
"11897",29804,"State St & Chancellor St"
"11898",29805,"Bellevue Av & Holly Av"
"11899",29809,"Old Baltimore Pk & School Ln - MBFS"
"11900",29810,"State Rd & Meetinghouse Ln - FS"
"11901",29814,"Passyunk Av & Island Av - FS"
"11902",29815,"65th St & Paschall Av"
"11903",29816,"69th St & Sansom St"
"11904",29817,"Durham Rd & Sandybrook Dr - MBFS"
"11905",29818,"Beaver Dam Rd & Van Kirk St - FS"
"11906",29820,"Evergreen & Maris Grove Dr - FS"
"11907",29823,"Germantown Pk & Corson Ln - MBNS"
"11908",29824,"Chemical Rd & Germantown Pk - MBNS"
"11909",29826,"Marpit Rd & Reed Rd - FS"
"11910",29829,"810 Parkway Dr"
"11911",29830,"Parkway Dr & Reed Rd - MBNS"
"11912",29831,"630 Parkway Dr"
"11913",29832,"Parkway Dr & Drexel Rd"
"11914",29833,"Sussex Blvd & Dorset Dr"
"11915",29835,"S Central Blvd & Farnsworth Dr - FS"
"11916",29836,"S Central Blvd & Lyndhurst Dr - FS"
"11917",29837,"S Central Blvd & Lyndhurst Dr - FS"
"11918",29850,"Media Line Rd & Larchmont Cir"
"11919",29852,"Media Line Rd & Highland Av"
"11920",29853,"Media Line Rd & Eastburn Av - FS"
"11921",29854,"Media Line Rd & Old Cedar Grove Rd"
"11922",29855,"Media Line Rd & Malley St"
"11923",29856,"Media Line Rd & Heather Rd"
"11924",29858,"Media Line Rd & Drew Cir"
"11925",29859,"Media Line Rd & Drew Cir"
"11926",29860,"Media Line Rd & Dogwood Ln - FS"
"11927",29861,"Media Line Rd & Heather Rd"
"11928",29862,"Media Line Rd & Malley St"
"11929",29863,"Media Line Rd & Old Cedar Grove Rd - FS"
"11930",29864,"Media Line & Eastburn Av"
"11931",29866,"Media Line Rd & Pennview Av - FS"
"11932",29867,"Media Line Rd & Mark Ter - FS"
"11933",29881,"Lawrence Rd & Springhouse Rd - FS"
"11934",29882,"Lawrence Rd & Warren Blvd"
"11935",29883,"Lawrence Rd & Canterbury Dr - MBNS"
"11936",29884,"Lawrence Rd & Sussex Blvd"
"11937",29887,"Lawrence Rd & Hillside La - MBFS"
"11938",29889,"Lawrence Rd & Warren Blvd  - FS"
"11939",29890,"Lawrence Rd & Parkway Av"
"11940",29891,"Lawrence Rd & Springhouse Rd"
"11941",29892,"Lawrence Rd & Sussex Blvd - FS"
"11942",29893,"Manoa Rd & Darby Rd - FS"
"11943",29894,"Manoa Rd & Rockwood Dr"
"11944",29895,"Manoa Rd & Shelbourne Rd"
"11945",29896,"Manoa Rd & Upland Rd"
"11946",29897,"Manoa Rd & W Chester Pike"
"11947",29898,"Manoa Rd & Woodland Dr"
"11948",29901,"69th St & Ruskin Ln"
"11949",29904,"3rd St & Fulton St"
"11950",29905,"Ridge Rd & Baker St - MBNS"
"11951",29906,"Ridge Av & Bradley St"
"11952",29907,"Ridge Av & Parkway Av - FS"
"11953",29908,"Ridge Rd & Parkway Av - FS"
"11954",29909,"Ridge Rd & Bradley St - FS"
"11955",29910,"Ridge Rd & Veterans Dr"
"11956",29911,"Evergreen Dr & Maris Grove Way"
"11957",29912,"Brinton Lake Rd & Franklin Dr - FS"
"11958",29914,"State Farm Dr & Baltimore Pk - FS"
"11959",29915,"State Farm Dr & Baltimore Pk - MBNS"
"11960",29916,"Baltimore Pk & Conchester Hwy - FS"
"11961",29917,"State & Burmont Rd"
"11962",29918,"Middletown Rd & Old Forge Rd - FS"
"11963",29919,"Middletown Rd & Yearsley Mill Rd - MBFS"
"11964",29920,"State Rd & Burmont Rd"
"11965",29921,"Penn State University"
"11966",29922,"26th St & Tastykake - 1"
"11967",29923,"3rd St & Pennell St"
"11968",29925,"Morton Av & Hyatt St"
"11969",29927,"3rd St & Pennell St"
"11970",29928,"Ridge Rd & Veterns Dr"
"11971",29929,"Commerce Dr & McDonald Blvd - 2 MBFS"
"11972",29930,"Pennell Rd & Lampost Ln - FS"
"11973",29931,"Pennell Rd & Weir Rd - FS"
"11974",29932,"Pennell Rd & Lehr Blvd"
"11975",29933,"Pennell Rd & Chestnut Av"
"11976",29934,"Concord Rd & Pennell Rd"
"11977",29935,"Pennell Rd & Lehr Blvd - FS"
"11978",29937,"Dutton Mill Rd & Joanne Dr"
"11979",29938,"Concord Rd & Incinerator Rd - MBNS"
"11980",29939,"9th St & Elsinore Pl - MBFS"
"11981",29940,"9th St & Ashland Av"
"11982",29941,"Chester Pk & Kenny Av - MBNS"
"11983",29942,"Chester Pk & Welcome Av - FS"
"11984",29943,"Chester Pk & Madison Av"
"11985",29944,"Chester Pk & Comerford Av - FS"
"11986",29945,"Chester Pk & Princeton Av - FS"
"11987",29946,"Chester Pk & Catania Park - FS"
"11988",29947,"Chester Pk & S Taylor Av"
"11989",29948,"Saville Av & 13th St"
"11990",29949,"9th St & Elsinore Pl - MBNS"
"11991",29950,"9th St & McDowell St"
"11992",29951,"9th St & Butler St"
"11993",29953,"Marpit Dr & Sussex Blvd"
"11994",29956,"Henderson Dr & Sharon Hill Ct"
"11995",29957,"Henderson Dr & Folcroft Industrial"
"11996",29958,"Sharon Av & Jackson Av"
"11997",29961,"Island Av & Woodland Av"
"11998",29962,"Primos Av & Shallcross Av"
"11999",29963,"Chester Pk & Ridley Av"
"12000",29964,"Broad St & Erie Av"
"12001",29965,"Jamison Av & Foster St - FS"
"12002",29966,"Henderson Dr & Henderson Ct"
"12003",29968,"Primos Av & Shallcross Av - FS"
"12004",29970,"Conchester Hwy & Spring Valley Rd - FS"
"12005",29971,"Brookhaven Rd & Allencrest Ln - FS"
"12006",29972,"Cheyney Rd & Gov Markham Dr - FS"
"12007",29974,"University Circle & Hospitality Ln"
"12008",29975,"University Dr & Cope Hall"
"12009",29977,"Evergreen Dr & Baltimore Pk - MBFS"
"12010",29978,"Chichester Av & Plum St"
"12011",29979,"Chichester Av & Mill Rd - MBFS"
"12012",29980,"Chichester Av & Bethel Rd  - 1 MBNS"
"12013",29981,"Chichester Av & Bethel Rd - 2 MBNS"
"12014",29982,"Post St & Pennell St"
"12015",29985,"Chichester Av & Thornton Rd - MBFS"
"12016",29986,"Bethel Av & Chelsea Pkwy"
"12017",29987,"Manchester Av & Emerald St - FS"
"12018",29988,"Providence Rd & Chatham Pl - FS"
"12019",29989,"Brookhaven Rd & Todmorden Dr - 2"
"12020",29990,"Chestnut St & Chestnut Ridge Senior Res"
"12021",29993,"Brookhaven Rd & Allencrest Ln - FS"
"12022",29994,"Providence Rd & Chatham Pl"
"12023",29998,"Manoa Rd & Shelbourne Rd"
"12024",29999,"Manoa Rd & Upland Rd"
"12025",30000,"Manoa Rd & Rockwood Dr"
"12026",30002,"Manoa Rd & Woodland Dr"
"12027",30003,"Redhill Dr & Robinson Dr"
"12028",30004,"Central Blvd & S Hampshire Dr"
"12029",30005,"Central Blvd & S Farnsworth Dr"
"12030",30006,"Sussex Blvd & Oak Cir"
"12031",30007,"Sussex Blvd & Hastings Blvd - FS"
"12032",30010,"15th & Esrey St"
"12033",30011,"Bethal Rd & Townsend St - FS"
"12034",30012,"Concord Rd & Engle St"
"12035",30013,"Bethel Rd & Townsend St"
"12036",30014,"15th & Esprey St - FS"
"12037",30015,"Parkway Dr & Red Hill Dr"
"12038",30017,"6th St & Vista Ln"
"12039",30018,"6th St & Vista Ln - FS"
"12040",30019,"Bridgewater Rd & Brookhaven Rd"
"12041",30020,"Edgmont Av & 22nd St - FS"
"12042",30022,"Edgmont Av & Whitely Rd"
"12043",30023,"Middletown & Copes Ln - MBFS"
"12044",30024,"Middletown Rd & High Meadow Dr"
"12045",30029,"Ward Av & Ward Av"
"12046",30030,"Wilson Dr & Airport Rd"
"12047",30039,"Napfle Av & Dungan Rd"
"12048",30040,"Dungan Rd & Lorna Dr"
"12049",30041,"Dungan Rd & Lorna Dr - MBFS"
"12050",30042,"Dungan Rd & Rhawn St"
"12051",30043,"Dungan Rd & Lorna Dr - FS"
"12052",30044,"Dungan Rd & Napfle Av"
"12053",30046,"Algon Av & Borbeck Av - FS"
"12054",30054,"Butler St & Sepviva St"
"12055",30055,"Butler St & Aramingo Av - MBNS"
"12056",30056,"Butler St & Aramingo Av"
"12057",30065,"Rising Sun Av & Westmoreland St - FS"
"12058",30079,"Market St & 3rd St"
"12059",30080,"Market St & 7th St - MBFS"
"12060",30081,"Market St & 9th St  - MBFS"
"12061",30082,"Market St & 12th St - MBFS"
"12062",30083,"24th St & Passyunk Av - MBFS"
"12063",30084,"24th St & Oregon Av - MBNS"
"12064",30086,"Water St & Snyder Av - FS"
"12065",30087,"Water St & Moore St"
"12066",30088,"Weccacoe Av & Oregon Av - FS"
"12067",30089,"Weccacoe Av & Oregon Av - MBFS"
"12068",30090,"Weccacoe Av & Wolf St - MBNS"
"12069",30091,"Weccacoe Av & Snyder Av"
"12070",30092,"Snyder Av & Dilworth St - FS"
"12071",30093,"Columbus Blvd & Snyder Av - FS"
"12072",30094,"Columbus Blvd & Dickinson St"
"12073",30096,"Delaware Av & Dilworth St"
"12074",30097,"Columbus Blvd & Snyder Av - 1"
"12075",30098,"Front St & Snyder Av"
"12076",30099,"Weccacoe St & Oregon Av - MBNS"
"12077",30100,"24th St & Passyunk Av"
"12078",30101,"22nd St & Walnut St"
"12079",30102,"Fairmount Av & 25th St"
"12080",30103,"29th St & Ridge Av"
"12081",30104,"Susquehanna Av & 27th St"
"12082",30105,"Susquehanna Av & 28th St"
"12083",30106,"21st St & Ben Franklin Pkwy - FS"
"12084",30107,"Ward Av & Ward Av"
"12085",30112,"35th St & Allegheny Av Loop"
"12086",30116,"Sandmeyer Ln & 10080"
"12087",30117,"Red Lion Rd & Sandmeyer Ln"
"12088",30118,"Sandmeyer Ln & 10071"
"12089",30129,"Bala Av & City Av - FS"
"12090",30130,"Conshohocken State Rd & Derwin Rd"
"12091",30131,"Hagys Ford Rd & Tower Ln - FS"
"12092",30132,"Hagys Ford Rd & Flat Rock Rd - MBFS"
"12093",30134,"Oakwood Dr & Oakwood Ter - MBNS"
"12094",30135,"Oakwood Ter & Oakwood Dr - MBFS"
"12095",30136,"Youngs Ford Rd & Righters Mill Rd"
"12096",30137,"Conshohocken State Rd & Mill Creek"
"12097",30138,"54th St & City Av - MBFS"
"12098",30140,"Parx Casino"
"12099",30142,"Roosevelt Blvd & Old Lincoln Hwy"
"12100",30144,"Roosevelt Blvd & Old Lincoln Hwy"
"12101",30146,"New St & Chestnut St - FS"
"12102",30147,"Passyunk Av & 61st St - FS"
"12103",30148,"Passyunk Av & 63rd St - MBFS"
"12104",30149,"70th St & Essington Av - FS"
"12105",30150,"74th St & Brewster Av - MBNS"
"12106",30151,"Brewster Av & 76th St - MBFS"
"12107",30152,"78th St & Brewster Av - FS"
"12108",30153,"61st St & Passyunk Av - MBFS"
"12109",30155,"Easton Rd & Moreland Rd"
"12110",30156,"Stevens Dr & Governor Printz - MBNS"
"12111",30157,"Industrial Hwy & Excelon Eddystone Station"
"12112",30158,"Governor Printz Blvd & Stevens - MBNS"
"12113",30159,"Bartram Av & 84th St - MBNS"
"12114",30160,"78th St & Brewster Av - MBNS"
"12115",30161,"Brewster Av & 76th St - MBNS"
"12116",30162,"74th St & Holstein Av"
"12117",30163,"70th St & Holstein Av - FS"
"12118",30164,"Essington Av & 68th St - MBNS"
